vector_type,size,algorithm,time_ns,comparisons
reversed,1500,MsdRadixQuickSort,7624000,12575
reversed,1500,MsdRadixSort,3880750,0
reversed,1500,QuickSort,9607250,127397
reversed,1500,StringMergeSort,3376917,5945
reversed,1500,TernaryQuickSort,10231333,27160
reversed,1600,MergeSort,3366416,14189
reversed,1600,MsdRadixQuickSort,8062917,13609
reversed,1600,MsdRadixSort,4118583,0
reversed,1600,QuickSort,10481250,135958
reversed,1600,StringMergeSort,3647292,6288
reversed,1600,TernaryQuickSort,11102042,29883
reversed,1700,MergeSort,3472917,15231
reversed,1700,MsdRadixQuickSort,8696375,14774
reversed,1700,MsdRadixSort,4341416,0
reversed,1700,QuickSort,11357500,149935
reversed,1700,StringMergeSort,3784209,6746
reversed,1700,TernaryQuickSort,11065958,29303
reversed,1800,MergeSort,3774708,16019
reversed,1800,MsdRadixQuickSort,9320500,15531
reversed,1800,MsdRadixSort,4864167,0
reversed,1800,QuickSort,12033083,153605
reversed,1800,StringMergeSort,4238833,7086
reversed,1800,TernaryQuickSort,12913709,35016
reversed,1900,MergeSort,3960667,16695
reversed,1900,MsdRadixQuickSort,9626709,16499
reversed,1900,MsdRadixSort,4846958,0
reversed,1900,QuickSort,11952667,161505
reversed,1900,StringMergeSort,4208750,7272
reversed,1900,TernaryQuickSort,12693459,35997
reversed,2000,MergeSort,4078667,17382
reversed,2000,MsdRadixQuickSort,10176500,17619
reversed,2000,MsdRadixSort,5191459,0
reversed,2000,QuickSort,13019500,172190
reversed,2000,StringMergeSort,4547209,7559
reversed,2000,TernaryQuickSort,13352250,34590
reversed,2100,MergeSort,4359000,18379
reversed,2100,MsdRadixQuickSort,10644958,18133
reversed,2100,MsdRadixSort,5445666,0
reversed,2100,QuickSort,14221125,179796
reversed,2100,StringMergeSort,4777750,7975
reversed,2100,TernaryQuickSort,14408083,39033
reversed,2200,MergeSort,4618500,19736
reversed,2200,MsdRadixQuickSort,10886958,18344
reversed,2200,MsdRadixSort,5642375,0
reversed,2200,QuickSort,14041291,190574
reversed,2200,StringMergeSort,4936333,8531
reversed,2200,TernaryQuickSort,14683958,40667
reversed,2300,MergeSort,4860083,20938
reversed,2300,MsdRadixQuickSort,11799416,20261
reversed,2300,MsdRadixSort,5940292,0
reversed,2300,QuickSort,15056583,196778
reversed,2300,StringMergeSort,5207583,9030
reversed,2300,TernaryQuickSort,15388750,41773
reversed,2400,MergeSort,5077125,22110
reversed,2400,MsdRadixQuickSort,11932584,20806
reversed,2400,MsdRadixSort,6216875,0
reversed,2400,QuickSort,15558583,205509
reversed,2400,StringMergeSort,5508166,9546
reversed,2400,TernaryQuickSort,17010666,46259
reversed,2500,MergeSort,5333625,23268
reversed,2500,MsdRadixQuickSort,12670084,21173
reversed,2500,MsdRadixSort,6361167,0
reversed,2500,QuickSort,16181958,216849
reversed,2500,StringMergeSort,5730208,10024
reversed,2500,TernaryQuickSort,17751708,49129
reversed,2600,MergeSort,5528709,24289
reversed,2600,MsdRadixQuickSort,13378833,22684
reversed,2600,MsdRadixSort,6739916,0
reversed,2600,QuickSort,17414416,224470
reversed,2600,StringMergeSort,6054416,10390
reversed,2600,TernaryQuickSort,19149083,54382
reversed,2700,MergeSort,5873000,25607
reversed,2700,MsdRadixQuickSort,13779542,23295
reversed,2700,MsdRadixSort,6984917,0
reversed,2700,QuickSort,18206000,237875
reversed,2700,StringMergeSort,6161834,11036
reversed,2700,TernaryQuickSort,18477000,51932
reversed,2800,MergeSort,5934875,26173
reversed,2800,MsdRadixQuickSort,14413583,24376
reversed,2800,MsdRadixSort,7352667,0
reversed,2800,QuickSort,19065750,244537
reversed,2800,StringMergeSort,6516458,11090
reversed,2800,TernaryQuickSort,19115250,53744
reversed,2900,MergeSort,6179042,27322
reversed,2900,MsdRadixQuickSort,14686708,25063
reversed,2900,MsdRadixSort,7376625,0
reversed,2900,QuickSort,20486791,258111
reversed,2900,StringMergeSort,6799708,11572
reversed,2900,TernaryQuickSort,20611708,59773
reversed,3000,MergeSort,6506333,28069
reversed,3000,MsdRadixQuickSort,15371333,26019
reversed,3000,MsdRadixSort,7844500,0
reversed,3000,QuickSort,19782416,260418
reversed,3000,StringMergeSort,6934042,11855
reversed,3000,TernaryQuickSort,21027959,59114
reversed,100,MergeSort,174666,724
reversed,100,MsdRadixQuickSort,516666,918
reversed,100,MsdRadixSort,268333,0
reversed,100,QuickSort,496375,8185
reversed,100,StringMergeSort,188459,397
reversed,100,TernaryQuickSort,545625,1201
reversed,200,MergeSort,358917,1525
reversed,200,MsdRadixQuickSort,1051667,1786
reversed,200,MsdRadixSort,543750,0
reversed,200,QuickSort,1023333,16123
reversed,200,StringMergeSort,397958,782
reversed,200,TernaryQuickSort,1327000,2723
reversed,300,MergeSort,577291,2308
reversed,300,MsdRadixQuickSort,1488083,2501
reversed,300,MsdRadixSort,843583,0
reversed,300,QuickSort,1720917,26413
reversed,300,StringMergeSort,623125,1171
reversed,300,TernaryQuickSort,1816375,4259
reversed,400,MergeSort,758625,3188
reversed,400,MsdRadixQuickSort,2075500,3792
reversed,400,MsdRadixSort,1093708,0
reversed,400,QuickSort,2293417,34760
reversed,400,StringMergeSort,883625,1560
reversed,400,TernaryQuickSort,2358083,5463
reversed,500,MergeSort,940500,3895
reversed,500,MsdRadixQuickSort,2691500,4433
reversed,500,MsdRadixSort,1305250,0
reversed,500,QuickSort,2930166,42434
reversed,500,StringMergeSort,1034125,1913
reversed,500,TernaryQuickSort,3031584,7500
reversed,600,MergeSort,1164875,4956
reversed,600,MsdRadixQuickSort,3029709,5218
reversed,600,MsdRadixSort,1624125,0
reversed,600,QuickSort,3736000,50625
reversed,600,StringMergeSort,1296000,2391
reversed,600,TernaryQuickSort,3574083,8674
reversed,700,MergeSort,1367875,5924
reversed,700,MsdRadixQuickSort,3533000,6176
reversed,700,MsdRadixSort,1851833,0
reversed,700,QuickSort,4220750,58628
reversed,700,StringMergeSort,1504291,2798
reversed,700,TernaryQuickSort,4162916,10246
reversed,800,MergeSort,1567833,6772
reversed,800,MsdRadixQuickSort,4022542,7109
reversed,800,MsdRadixSort,2107375,0
reversed,800,QuickSort,5043833,69624
reversed,800,StringMergeSort,1721750,3156
reversed,800,TernaryQuickSort,5162917,14142
reversed,900,MergeSort,1758708,7537
reversed,900,MsdRadixQuickSort,4763541,8331
reversed,900,MsdRadixSort,2338666,0
reversed,900,QuickSort,5372500,77270
reversed,900,StringMergeSort,2009250,3467
reversed,900,TernaryQuickSort,5769709,15186
reversed,1000,MergeSort,2100833,8206
reversed,1000,MsdRadixQuickSort,5083542,8535
reversed,1000,MsdRadixSort,2645959,0
reversed,1000,QuickSort,6014375,85240
reversed,1000,StringMergeSort,2262625,3776
reversed,1000,TernaryQuickSort,6516458,16801
reversed,1100,MergeSort,2218000,9345
reversed,1100,MsdRadixQuickSort,5684791,9626
reversed,1100,MsdRadixSort,2987500,0
reversed,1100,QuickSort,6905167,95127
reversed,1100,StringMergeSort,2462917,4243
reversed,1100,TernaryQuickSort,7183125,19059
reversed,1200,MergeSort,2434000,10456
reversed,1200,MsdRadixQuickSort,6066291,10288
reversed,1200,MsdRadixSort,3147333,0
reversed,1200,QuickSort,7847833,104348
reversed,1200,StringMergeSort,2666500,4775
reversed,1200,TernaryQuickSort,7760917,19555
reversed,1300,MergeSort,2744750,11376
reversed,1300,MsdRadixQuickSort,6474625,11032
reversed,1300,MsdRadixSort,3343542,0
reversed,1300,QuickSort,8271250,113490
reversed,1300,StringMergeSort,2856042,5076
reversed,1300,TernaryQuickSort,8299750,21724
reversed,1400,MergeSort,2921166,12478
reversed,1400,MsdRadixQuickSort,6965125,11855
reversed,1400,MsdRadixSort,3612167,0
reversed,1400,QuickSort,8840125,123073
reversed,1400,StringMergeSort,3133459,5575
reversed,1400,TernaryQuickSort,9296709,24841
reversed,1500,MergeSort,3155166,13376
reversed,1500,MsdRadixQuickSort,7561167,12804
reversed,1500,MsdRadixSort,3945250,0
reversed,1500,QuickSort,9640833,130622
reversed,1500,StringMergeSort,3362750,5964
reversed,1500,TernaryQuickSort,10146625,28066
reversed,1600,MergeSort,3279708,14343
reversed,1600,MsdRadixQuickSort,8118250,13836
reversed,1600,MsdRadixSort,4336417,0
reversed,1600,QuickSort,10412583,141007
reversed,1600,StringMergeSort,3682958,6355
reversed,1600,TernaryQuickSort,10932334,29328
reversed,1700,MergeSort,3596667,15237
reversed,1700,MsdRadixQuickSort,8888375,14282
reversed,1700,MsdRadixSort,4463666,0
reversed,1700,QuickSort,11064000,149618
reversed,1700,StringMergeSort,3841917,6725
reversed,1700,TernaryQuickSort,11591250,33166
reversed,1800,MergeSort,3746334,15996
reversed,1800,MsdRadixQuickSort,9459541,16062
reversed,1800,MsdRadixSort,4724250,0
reversed,1800,QuickSort,11964542,157353
reversed,1800,StringMergeSort,4056083,6993
reversed,1800,TernaryQuickSort,12450458,33127
reversed,1900,MergeSort,3973292,16839
reversed,1900,MsdRadixQuickSort,9637750,16321
reversed,1900,MsdRadixSort,5022375,0
reversed,1900,QuickSort,11819833,168941
reversed,1900,StringMergeSort,4282833,7354
reversed,1900,TernaryQuickSort,12647042,33649
reversed,2000,MergeSort,4112375,17461
reversed,2000,MsdRadixQuickSort,10170500,17777
reversed,2000,MsdRadixSort,5347167,0
reversed,2000,QuickSort,13715500,180799
reversed,2000,StringMergeSort,4571292,7628
reversed,2000,TernaryQuickSort,14305792,39638
reversed,2100,MergeSort,4386000,18586
reversed,2100,MsdRadixQuickSort,10641584,18044
reversed,2100,MsdRadixSort,5465541,0
reversed,2100,QuickSort,14429917,188252
reversed,2100,StringMergeSort,4654750,8115
reversed,2100,TernaryQuickSort,14159750,39067
reversed,2200,MergeSort,4611958,19828
reversed,2200,MsdRadixQuickSort,11326584,19271
reversed,2200,MsdRadixSort,5780542,0
reversed,2200,QuickSort,14924750,196281
reversed,2200,StringMergeSort,4992208,8510
reversed,2200,TernaryQuickSort,14713333,39740
reversed,2300,MergeSort,4902625,20933
reversed,2300,MsdRadixQuickSort,11580958,20299
reversed,2300,MsdRadixSort,6111916,0
reversed,2300,QuickSort,15465625,206413
reversed,2300,StringMergeSort,5238500,8980
reversed,2300,TernaryQuickSort,16261958,48201
reversed,2400,MergeSort,5011958,22151
reversed,2400,MsdRadixQuickSort,12160542,20321
reversed,2400,MsdRadixSort,6204291,0
reversed,2400,QuickSort,16076500,214604
reversed,2400,StringMergeSort,5521792,9491
reversed,2400,TernaryQuickSort,16700125,45516
reversed,2500,MergeSort,5326000,23048
reversed,2500,MsdRadixQuickSort,12678792,21506
reversed,2500,MsdRadixSort,6485625,0
reversed,2500,QuickSort,16726958,224175
reversed,2500,StringMergeSort,5645250,9700
reversed,2500,TernaryQuickSort,16875333,46220
reversed,2600,MergeSort,5565000,24222
reversed,2600,MsdRadixQuickSort,13200000,22837
reversed,2600,MsdRadixSort,6938584,0
reversed,2600,QuickSort,18120667,234532
reversed,2600,StringMergeSort,5970666,10295
reversed,2600,TernaryQuickSort,18511083,49784
reversed,2700,MergeSort,5807000,25462
reversed,2700,MsdRadixQuickSort,13775084,23568
reversed,2700,MsdRadixSort,7082125,0
reversed,2700,QuickSort,18487625,239417
reversed,2700,StringMergeSort,6150750,10851
reversed,2700,TernaryQuickSort,19372791,50470
reversed,2800,MergeSort,5978875,26465
reversed,2800,MsdRadixQuickSort,14471375,24073
reversed,2800,MsdRadixSort,7333166,0
reversed,2800,QuickSort,18774709,242860
reversed,2800,StringMergeSort,6480959,11274
reversed,2800,TernaryQuickSort,19542458,54595
reversed,2900,MergeSort,6253083,27376
reversed,2900,MsdRadixQuickSort,14883916,25245
reversed,2900,MsdRadixSort,7662167,0
reversed,2900,QuickSort,19433459,256925
reversed,2900,StringMergeSort,6616000,11616
reversed,2900,TernaryQuickSort,19529375,52613
reversed,3000,MergeSort,6435458,28210
reversed,3000,MsdRadixQuickSort,15493833,26094
reversed,3000,MsdRadixSort,7816875,0
reversed,3000,QuickSort,19840917,266699
reversed,3000,StringMergeSort,6974041,11920
reversed,3000,TernaryQuickSort,20806375,55780
reversed,100,MergeSort,174500,668
reversed,100,MsdRadixQuickSort,507250,835
reversed,100,MsdRadixSort,253625,0
reversed,100,QuickSort,499416,8026
reversed,100,StringMergeSort,194500,378
reversed,100,TernaryQuickSort,514375,1027
reversed,200,MergeSort,356916,1451
reversed,200,MsdRadixQuickSort,1015708,1694
reversed,200,MsdRadixSort,520625,0
reversed,200,QuickSort,1090208,18286
reversed,200,StringMergeSort,401750,773
reversed,200,TernaryQuickSort,1186208,2464
reversed,300,MergeSort,578959,2234
reversed,300,MsdRadixQuickSort,1450834,2466
reversed,300,MsdRadixSort,755375,0
reversed,300,QuickSort,1711125,26803
reversed,300,StringMergeSort,613750,1111
reversed,300,TernaryQuickSort,1868417,4446
reversed,400,MergeSort,760000,3125
reversed,400,MsdRadixQuickSort,2066708,3427
reversed,400,MsdRadixSort,1071583,0
reversed,400,QuickSort,2425083,34810
reversed,400,StringMergeSort,881625,1549
reversed,400,TernaryQuickSort,2506500,5853
reversed,500,MergeSort,939250,3838
reversed,500,MsdRadixQuickSort,2492292,4092
reversed,500,MsdRadixSort,1246292,0
reversed,500,QuickSort,2895958,42097
reversed,500,StringMergeSort,1037834,1907
reversed,500,TernaryQuickSort,3046042,6742
reversed,600,MergeSort,1157792,4795
reversed,600,MsdRadixQuickSort,3011166,5046
reversed,600,MsdRadixSort,1532625,0
reversed,600,QuickSort,3478667,51592
reversed,600,StringMergeSort,1271459,2273
reversed,600,TernaryQuickSort,3615625,8834
reversed,700,MergeSort,11936750,5891
reversed,700,MsdRadixQuickSort,14578500,5742
reversed,700,MsdRadixSort,2262708,0
reversed,700,QuickSort,8008000,62483
reversed,700,StringMergeSort,1510792,2813
reversed,700,TernaryQuickSort,4189459,10525
reversed,800,MergeSort,1591666,6698
reversed,800,MsdRadixQuickSort,4030167,7223
reversed,800,MsdRadixSort,2220292,0
reversed,800,QuickSort,4949500,69049
reversed,800,StringMergeSort,1736000,3148
reversed,800,TernaryQuickSort,5097125,13111
reversed,900,MergeSort,1796666,7492
reversed,900,MsdRadixQuickSort,4622083,7754
reversed,900,MsdRadixSort,2322375,0
reversed,900,QuickSort,5506959,77565
reversed,900,StringMergeSort,1953125,3482
reversed,900,TernaryQuickSort,5611334,13630
reversed,1000,MergeSort,2058583,8228
reversed,1000,MsdRadixQuickSort,5068542,8604
reversed,1000,MsdRadixSort,2525417,0
reversed,1000,QuickSort,6140417,86362
reversed,1000,StringMergeSort,2249375,3826
reversed,1000,TernaryQuickSort,6630250,18123
reversed,1100,MergeSort,2226083,9294
reversed,1100,MsdRadixQuickSort,5687667,9378
reversed,1100,MsdRadixSort,2784625,0
reversed,1100,QuickSort,6877875,96165
reversed,1100,StringMergeSort,2404792,4269
reversed,1100,TernaryQuickSort,7285375,18720
reversed,1200,MergeSort,2432375,10360
reversed,1200,MsdRadixQuickSort,6066834,10325
reversed,1200,MsdRadixSort,3015334,0
reversed,1200,QuickSort,7532375,107449
reversed,1200,StringMergeSort,2606875,4658
reversed,1200,TernaryQuickSort,7578041,19596
reversed,1300,MergeSort,2700791,11491
reversed,1300,MsdRadixQuickSort,6586875,11592
reversed,1300,MsdRadixSort,3294416,0
reversed,1300,QuickSort,8411208,115836
reversed,1300,StringMergeSort,2851750,5177
reversed,1300,TernaryQuickSort,8471583,21687
reversed,1400,MergeSort,2945167,12510
reversed,1400,MsdRadixQuickSort,7110125,12356
reversed,1400,MsdRadixSort,3564417,0
reversed,1400,QuickSort,9030709,121852
reversed,1400,StringMergeSort,3136250,5639
reversed,1400,TernaryQuickSort,9013500,22851
reversed,1500,MergeSort,3154792,13257
reversed,1500,MsdRadixQuickSort,7594458,13048
reversed,1500,MsdRadixSort,3848500,0
reversed,1500,QuickSort,9482417,132469
reversed,1500,StringMergeSort,3360375,5930
reversed,1500,TernaryQuickSort,9561750,23897
reversed,1600,MergeSort,3326209,14260
reversed,1600,MsdRadixQuickSort,8016042,13660
reversed,1600,MsdRadixSort,4232209,0
reversed,1600,QuickSort,9929750,137214
reversed,1600,StringMergeSort,3550291,6376
reversed,1600,TernaryQuickSort,10716917,29858
reversed,1700,MergeSort,3464125,15210
reversed,1700,MsdRadixQuickSort,8538125,14500
reversed,1700,MsdRadixSort,4319542,0
reversed,1700,QuickSort,11151250,149030
reversed,1700,StringMergeSort,3849042,6731
reversed,1700,TernaryQuickSort,11663667,30644
reversed,1800,MergeSort,3757875,15968
reversed,1800,MsdRadixQuickSort,9582541,15582
reversed,1800,MsdRadixSort,4585542,0
reversed,1800,QuickSort,11625292,159215
reversed,1800,StringMergeSort,4063542,7047
reversed,1800,TernaryQuickSort,11901542,32538
reversed,1900,MergeSort,3997500,16754
reversed,1900,MsdRadixQuickSort,9548792,16536
reversed,1900,MsdRadixSort,4924792,0
reversed,1900,QuickSort,13039792,170148
reversed,1900,StringMergeSort,4374125,7344
reversed,1900,TernaryQuickSort,12376666,33049
reversed,2000,MergeSort,4154250,17440
reversed,2000,MsdRadixQuickSort,10049500,17418
reversed,2000,MsdRadixSort,5094250,0
reversed,2000,QuickSort,12934000,177052
reversed,2000,StringMergeSort,4461666,7666
reversed,2000,TernaryQuickSort,13287167,35074
reversed,2100,MergeSort,4422541,18551
reversed,2100,MsdRadixQuickSort,10545041,17833
reversed,2100,MsdRadixSort,5376459,0
reversed,2100,QuickSort,13987792,184830
reversed,2100,StringMergeSort,4773125,8160
reversed,2100,TernaryQuickSort,14221625,38841
reversed,2200,MergeSort,4551833,19734
reversed,2200,MsdRadixQuickSort,11190250,19178
reversed,2200,MsdRadixSort,5450333,0
reversed,2200,QuickSort,15173000,192660
reversed,2200,StringMergeSort,4995333,8610
reversed,2200,TernaryQuickSort,15050708,39432
reversed,2300,MergeSort,4859209,20863
reversed,2300,MsdRadixQuickSort,11631417,19952
reversed,2300,MsdRadixSort,5802875,0
reversed,2300,QuickSort,15336667,200176
reversed,2300,StringMergeSort,5281375,9111
reversed,2300,TernaryQuickSort,16503666,46805
reversed,2400,MergeSort,5087292,21945
reversed,2400,MsdRadixQuickSort,11925292,20180
reversed,2400,MsdRadixSort,5854792,0
reversed,2400,QuickSort,15301000,207602
reversed,2400,StringMergeSort,5409375,9424
reversed,2400,TernaryQuickSort,17035500,48267
reversed,2500,MergeSort,5349167,23192
reversed,2500,MsdRadixQuickSort,12591834,21354
reversed,2500,MsdRadixSort,6412458,0
reversed,2500,QuickSort,16500500,218855
reversed,2500,StringMergeSort,5845959,10065
reversed,2500,TernaryQuickSort,17415875,45876
reversed,2600,MergeSort,5555583,24188
reversed,2600,MsdRadixQuickSort,13384208,22407
reversed,2600,MsdRadixSort,6605375,0
reversed,2600,QuickSort,18760000,232309
reversed,2600,StringMergeSort,6113500,10379
reversed,2600,TernaryQuickSort,18482000,51282
reversed,2700,MergeSort,5902459,25472
reversed,2700,MsdRadixQuickSort,13784916,23590
reversed,2700,MsdRadixSort,6934167,0
reversed,2700,QuickSort,17779375,237372
reversed,2700,StringMergeSort,6211208,11058
reversed,2700,TernaryQuickSort,18560417,50906
reversed,2800,MergeSort,6202167,26402
reversed,2800,MsdRadixQuickSort,14335250,23681
reversed,2800,MsdRadixSort,7132625,0
reversed,2800,QuickSort,18776958,245230
reversed,2800,StringMergeSort,6522292,11333
reversed,2800,TernaryQuickSort,19620375,53784
reversed,2900,MergeSort,6394625,27203
reversed,2900,MsdRadixQuickSort,14747416,24934
reversed,2900,MsdRadixSort,7264791,0
reversed,2900,QuickSort,19524333,253608
reversed,2900,StringMergeSort,6756292,11559
reversed,2900,TernaryQuickSort,20800292,57326
reversed,3000,MergeSort,6516334,28033
reversed,3000,MsdRadixQuickSort,14824375,25854
reversed,3000,MsdRadixSort,7429458,0
reversed,3000,QuickSort,20193792,261387
reversed,3000,StringMergeSort,6989375,11977
reversed,3000,TernaryQuickSort,21573917,60063
reversed,100,MergeSort,170750,677
reversed,100,MsdRadixQuickSort,478792,798
reversed,100,MsdRadixSort,236834,0
reversed,100,QuickSort,528500,8627
reversed,100,StringMergeSort,184917,393
reversed,100,TernaryQuickSort,520166,1120
